seconds_into_session,source,message_type,incoming_message,price,size,direction,Event_Type,Ask_Price_1,Bid_Price_1,Midprice,Ask_Prices,Ask_Sizes,Bid_Prices,Bid_Sizes,matched_bid_id,matched_ask_id,informed_trader_progress
27.968,INFORMED_1,ORDER_CANCELLED,"1992,-1,-1",1992,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 3, 2, 2]",,,
28.021,INFORMED_1,ORDER_CANCELLED,"1992,-1,-1",1992,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 3, 2, 2]",,,
28.075,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 3, 2, 2]",,,
28.134,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 3, 2, 2]",,,
28.183,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 2]",,,
28.235,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 2]",,,
28.283,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.341,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.396,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.456,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.514,INFORMED_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.577,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.639,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.698,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.764,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.827,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.879,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.936,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
28.995,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
29.051,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
29.105,INFORMED_1,ORDER_CANCELLED,"1994,-1,-1",1994,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 16, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
29.289,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3]",,,
29.576,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3, 1]",,,
30.395,NOISE_1,FILLED_ORDER,"1993,1,1",1993,1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3, 1]",NOISE_1_104_0,NOISE_1_102_0,
30.447,NOISE_1,FILLED_ORDER,"1994,1,1",1994,1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3, 1]",NOISE_1_105_0,NOISE_1_91_0,
30.553,NOISE_1,FILLED_ORDER,"1995,1,1",1995,1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 14, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3, 1]",NOISE_1_106_0,NOISE_1_95_0,
31.396,NOISE_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 4, 2, 3, 1]",,,
32.403,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 14, 12, 20, 20, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 3, 1]",,,
32.458,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 20, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 3, 1]",,,
32.509,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 20, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 4, 1]",,,
32.556,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 21, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 4, 1]",,,
32.61,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 22, 15, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 4, 1]",,,
32.657,NOISE_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 22, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 5, 2, 4, 1]",,,
32.707,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 20, 22, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 1]",,,
32.763,NOISE_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 21, 22, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 1]",,,
32.813,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 15, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 1]",,,
32.916,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 1]",,,
32.965,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 17, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 2]",,,
33.013,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 2]",,,
33.066,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.091,NOISE_1,ORDER_CANCELLED,"1988,-1,1",1988,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.146,NOISE_1,ORDER_CANCELLED,"1990,-1,1",1990,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.216,NOISE_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.274,NOISE_1,ORDER_CANCELLED,"1988,-1,1",1988,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.328,NOISE_1,ORDER_CANCELLED,"1991,-1,1",1991,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.385,NOISE_1,ORDER_CANCELLED,"1990,-1,1",1990,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.48,NOISE_1,ORDER_CANCELLED,"1989,-1,1",1989,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.548,NOISE_1,ORDER_CANCELLED,"1991,-1,1",1991,-1,1,0,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 23, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
34.617,NOISE_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 21, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
35.638,NOISE_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 4, 3]",,,
35.687,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 16, 12, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 5, 3]",,,
35.735,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 17, 12, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 5, 3]",,,
35.788,NOISE_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 17, 13, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 5, 3]",,,
35.836,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 18, 13, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 5, 3]",,,
35.883,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 19, 13, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 6, 2, 5, 3]",,,
35.936,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1992,1999,1995.5,"[1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 18, 19, 13, 22, 24, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 7, 2, 5, 3]",,,
